date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523129708.150000,104,109,12,12,1,1,2,2,6,6,34,35,2,2,4,6,20,19,0,0,13,13,0,0,1,2,0,0,0,0,0,0,1,1,8,10,0,0,0,0,0,0
1523129708.200000,119,119,15,15,3,3,4,4,6,6,54,53,1,1,2,1,16,17,0,0,12,12,0,0,0,1,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0
1523129708.250000,111,109,13,12,1,1,0,0,6,6,32,33,4,4,0,1,15,15,0,0,26,26,2,2,3,2,1,1,0,0,0,0,4,4,4,2,0,0,0,0,0,0
1523129708.300000,113,115,18,19,1,1,2,2,10,10,46,46,2,2,0,1,11,11,0,0,15,15,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0
1523129708.350000,119,115,13,12,1,1,3,3,6,6,56,51,3,3,6,6,6,6,0,0,19,19,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0
1523129708.400000,119,126,9,10,3,3,1,1,2,2,47,53,1,1,2,2,21,21,0,0,16,16,0,0,0,0,1,1,0,2,0,0,13,12,3,2,0,0,0,0,0,0
1523129708.450000,114,117,20,20,2,2,4,4,0,0,35,34,0,0,2,3,12,12,0,0,15,15,2,2,6,5,0,0,2,1,0,0,8,9,6,10,0,0,0,0,0,0
1523129708.500000,120,121,14,13,1,1,1,1,2,2,41,42,3,3,2,2,13,13,0,0,27,28,0,0,5,4,0,0,0,1,0,0,8,8,3,3,0,0,0,0,0,0
1523129708.550000,117,111,8,9,1,1,2,2,8,8,38,36,2,1,4,2,14,13,0,0,26,26,2,2,1,1,0,0,0,0,0,0,6,5,4,5,1,0,0,0,0,0
1523129708.600000,112,118,11,11,2,2,3,3,4,4,41,44,2,3,0,3,13,12,0,0,25,25,0,0,3,2,0,0,0,0,0,0,4,5,2,1,2,3,0,0,0,0
