date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128994.750000,14,13,1,2,0,0,1,0,1,1,0,0,0,0,2,3,5,7,4,0,0,0,0,0,0,0,0,0,0,0
1523128994.800000,8,13,3,1,0,0,0,2,0,1,0,0,0,0,1,2,1,2,2,4,0,0,0,0,0,0,0,0,1,1
1523128994.850000,11,10,2,3,0,0,0,0,0,1,0,0,1,0,4,2,4,1,0,1,0,0,0,0,0,0,0,0,0,2
1523128994.900000,13,16,4,5,0,0,1,0,1,0,0,0,0,0,6,5,0,4,1,2,0,0,0,0,0,0,0,0,0,0
1523128994.950000,13,14,6,3,0,0,0,0,1,0,0,0,0,2,2,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0
1523128995.000000,17,8,4,2,0,0,0,2,2,0,0,0,2,1,2,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0
1523128995.050000,15,11,5,4,0,0,0,0,1,0,0,0,0,0,2,3,4,1,3,3,0,0,0,0,0,0,0,0,0,0
1523128995.100000,14,15,6,2,0,0,0,1,1,0,0,0,0,0,3,5,3,7,0,0,0,0,0,0,0,0,0,0,1,0
1523128995.150000,11,14,3,1,0,0,1,0,0,1,0,0,1,1,3,2,1,3,2,5,0,0,0,0,0,0,0,0,0,1
1523128995.200000,15,6,5,4,0,0,0,0,0,0,0,0,1,0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0
1523128995.250000,14,10,7,1,0,0,0,0,0,1,0,0,0,0,4,3,0,1,2,4,0,0,0,0,0,0,0,0,1,0
1523128995.300000,9,8,5,2,0,0,1,0,0,1,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523128995.350000,13,14,0,6,0,0,0,0,2,1,0,0,2,1,5,0,2,3,2,2,0,0,0,0,0,0,0,0,0,1
1523128995.400000,11,13,6,2,0,0,0,0,0,1,0,0,1,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1523128995.450000,13,7,4,1,0,0,0,0,0,0,0,0,0,1,3,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0
1523128995.500000,13,10,1,3,0,0,1,0,1,0,0,0,0,0,6,2,2,4,1,0,0,0,0,0,0,0,0,0,1,1
1523128995.550000,6,18,2,7,0,0,1,0,0,0,0,0,1,2,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,2
1523128995.600000,9,13,3,2,0,0,0,0,0,2,0,0,1,0,3,5,1,1,1,2,0,0,0,0,0,0,0,0,0,1
1523128995.650000,10,8,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,5,1,0,0,0,0,0,0,0,0,0,1
1523128995.700000,17,17,4,4,0,0,1,1,0,0,0,0,0,1,2,4,5,6,4,0,0,0,0,0,0,0,0,0,1,1
1523128995.750000,11,17,2,4,0,0,0,0,0,1,0,0,0,1,6,4,2,6,0,1,0,0,0,0,0,0,0,0,1,0
1523128995.800000,11,12,4,1,0,0,0,0,2,0,0,0,1,1,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,1
1523128995.850000,6,9,1,2,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0
1523128995.900000,17,19,4,4,0,0,0,0,2,2,0,0,0,0,3,5,4,6,2,1,0,0,0,0,0,0,0,0,2,1
1523128995.950000,10,7,4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,2,0
1523128996.000000,9,12,2,2,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1,1,0,0,0,0,0,0,0,0,0,1
1523128996.050000,11,13,2,1,0,0,0,1,1,2,0,0,0,2,1,2,2,2,2,3,0,0,0,0,0,0,0,0,3,0
1523128996.100000,13,17,1,6,0,0,1,1,0,0,0,0,0,2,3,3,7,2,1,3,0,0,0,0,0,0,0,0,0,0
